_action_text,_bill,_committees,_date,_status,_time,_type
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s158,SSCM,2011-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s159,SSFI,2011-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s160,SSFI,2011-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s161,SSEG,2011-01-25,INTRODUCED,,referral
Committee on Energy and Natural Resources Subcommittee on National Parks. Hearings held. With printed Hearing: S.Hrg. 112-124.,s161,SSEG,2011-01-11,,,hearings
Introduced in the Senate. Read the first time. Placed on Senate Legislative Calendar under Read the First Time.,s162,,2011-01-25,INTRODUCED,,action
Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 1.,s162,,2011-01-26,REPORTED,,calendar
Introduced in the Senate. Read the first time. Placed on Senate Legislative Calendar under Read the First Time.,s163,,2011-01-25,INTRODUCED,,action
Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 2.,s163,,2011-01-26,REPORTED,,calendar
Read twice and referred to the Committee on Finance.,s164,SSFI,2011-01-25,INTRODUCED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s165,SSHR,2011-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s166,SSFI,2011-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on the Judiciary.,s167,SSJU,2011-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on Rules and Administration.,s168,SSRA,2011-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on the Judiciary.,s169,SSJU,2011-01-25,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s170,,2011-01-25,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s170,SSBK,2011-01-25,REFERRED,,referral
"Committee on Banking, Housing, and Urban Affairs Subcommittee on Housing, Transportation and Community Development. Hearings held. With printed Hearing: S.Hrg. 112-382.",s170,SSBK,2011-01-14,,,hearings
Read twice and referred to the Committee on Energy and Natural Resources.,s171,SSEG,2011-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s172,SSEG,2011-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s173,SSEG,2011-01-25,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s174,,2011-01-25,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s174,SSFI,2011-01-25,REFERRED,,referral
Read twice and referred to the Committee on the Judiciary.,s175,SSJU,2011-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on the Judiciary.,s176,SSJU,2011-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s177,SSEG,2011-01-25,INTRODUCED,,referral
Committee on Energy and Natural Resources Subcommittee on National Parks. Hearings held. With printed Hearing: S.Hrg. 112-124.,s177,SSEG,2011-01-11,,,hearings
Read twice and referred to the Committee on Finance.,s178,SSFI,2011-01-25,INTRODUCED,,referral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s179,SSCM,2011-01-25,INTRODUCED,,referral
"Committee on Commerce, Science, and Transportation. Ordered to be reported without amendment favorably.",s179,SSCM,2011-01-08,REPORTED,,calendar
"Committee on Commerce, Science, and Transportation. Reported by Senator Rockefeller without amendment. With written report No. 112-149.",s179,SSCM,2012-01-27,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 328.,s179,,2012-01-27,,,calendar
Read twice and referred to the Committee on the Judiciary.,s180,SSJU,2011-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s181,SSFI,2011-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s182,SSGA,2011-01-25,INTRODUCED,,referral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s183,SSCM,2011-01-25,INTRODUCED,,referral
"Committee on Commerce, Science, and Transportation. Ordered to be reported with an amendment in the nature of a substitute favorably.",s183,SSCM,2011-01-08,REPORTED,,calendar
"Committee on Commerce, Science, and Transportation. Reported by Senator Rockefeller with an amendment in the nature of a substitute. Without written report.",s183,SSCM,2012-01-14,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 544.,s183,,2012-01-14,,,calendar
"By Senator Rockefeller from Committee on Commerce, Science, and Transportation filed written report. Report No. 112-245.",s183,SSCM,2012-01-05,,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s184,SSBK,2011-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on Foreign Relations.,s185,SSFR,2011-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on Foreign Relations.,s186,SSFR,2011-01-25,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s187,,2011-01-25,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s187,SSEG,2011-01-25,REFERRED,,referral
Committee on Energy and Natural Resources. Hearings held. Hearings printed: S.Hrg. 112-36.,s187,SSEG,2011-01-07,,,hearings
Sponsor introductory remarks on measure.,s188,,2011-01-26,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s188,SSEV,2011-01-26,REFERRED,,referral
Senate Committee on Environment and Public Works discharged by Unanimous Consent.,s188,SSEV,2011-01-01,,,action
Passed Senate without amendment by Unanimous Consent.,s188,,2011-01-01,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s188,,2011-01-02,,,action
Received in the House.,s188,,2011-01-08,,14:23:00,action
Held at the desk.,s188,,2011-01-08,,18:24:00,action
Mr. Denham moved to suspend the rules and pass the bill.,s188,,2011-01-09,,12:16:00,action
Considered under suspension of the rules.,s188,,2011-01-09,,12:16:00,action
DEBATE - The House proceeded with forty minutes of debate on S. 188.,s188,,2011-01-09,,12:16:00,action
"At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed.",s188,,2011-01-09,,12:38:00,action
Considered as unfinished business.,s188,,2011-01-09,,13:30:00,action
On motion to suspend the rules and pass the bill Agreed to by the Yeas and Nays: (2/3 required): 429 - 0 (Roll no. 27).,s188,,2011-01-09,PASSED:BILL,13:55:00,vote
Motion to reconsider laid on the table Agreed to without objection.,s188,,2011-01-09,,13:55:00,action
Presented to President.,s188,,2011-01-11,,,topresident
Signed by President.,s188,,2011-01-17,ENACTED:SIGNED,,signed
Became Public Law No: 112-2.,s188,,2011-01-17,,,enacted
Read twice and referred to the Committee on Armed Services.,s189,SSAS,2011-01-26,INTRODUCED,,referral
Read twice and referred to the Committee on Environment and Public Works.,s190,SSEV,2011-01-26,INTRODUCED,,referral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s191,SSGA,2011-01-26,INTRODUCED,,referral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported with an amendment favorably.,s191,SSGA,2011-01-13,REPORTED,,calendar
Committee on Homeland Security and Governmental Affairs. Reported by Senator Lieberman with an amendment. With written report No. 112-22.,s191,SSGA,2011-01-13,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 74.,s191,,2011-01-13,,,calendar
Introduced in the Senate. Read the first time. Placed on Senate Legislative Calendar under Read the First Time.,s192,,2011-01-26,INTRODUCED,,action
Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 4.,s192,,2011-01-27,REPORTED,,calendar
Sponsor introductory remarks on measure.,s193,,2011-01-26,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s193,SSJU,2011-01-26,REFERRED,,referral
Committee on the Judiciary. Ordered to be reported with amendments favorably.,s193,SSJU,2011-01-10,REPORTED,,calendar
Committee on the Judiciary. Reported by Senator Leahy with amendments. Without written report.,s193,SSJU,2011-01-17,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 18.,s193,,2011-01-17,,,calendar
By Senator Leahy from Committee on the Judiciary filed written report. Report No. 112-13. Minority views filed.,s193,SSJU,2011-01-05,,,action
Read twice and referred to the Committee on Finance.,s194,SSFI,2011-01-26,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s195,,2011-01-26,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s195,SSFI,2011-01-26,REFERRED,,referral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s196,SSGA,2011-01-26,INTRODUCED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s197,SSHR,2011-01-26,INTRODUCED,,referral
Read twice and referred to the Committee on Environment and Public Works.,s198,SSEV,2011-01-26,INTRODUCED,,referral
Read twice and referred to the Committee on Environment and Public Works.,s199,SSEV,2011-01-26,INTRODUCED,,referral
Read twice and referred to the Committee on the Judiciary.,s200,SSJU,2011-01-26,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s201,,2011-01-26,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s201,SSEG,2011-01-26,REFERRED,,referral
Committee on Energy and Natural Resources Subcommittee on Water and Power. Hearings held. With printed Hearing: S.Hrg. 112-63.,s201,SSEG,2011-01-19,,,hearings
Committee on Energy and Natural Resources. Ordered to be reported without amendment favorably.,s201,SSEG,2011-01-14,REPORTED,,calendar
Committee on Energy and Natural Resources. Reported by Senator Bingaman under authority of the order of the Senate of 08/02/2011 without amendment. With written report No. 112-48.,s201,SSEG,2011-01-30,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 128.,s201,,2011-01-30,,,calendar
"Referred to the Committee on Banking, Housing, and Urban Affairs.",s202,SSBK,2011-01-26,INTRODUCED,,referral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s203,SSCM,2011-01-26,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s204,SSFI,2011-01-26,INTRODUCED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s205,SSEG,2011-01-26,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s206,,2011-01-26,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s206,SSGA,2011-01-26,REFERRED,,referral
Committee on Homeland Security and Governmental Affairs. Hearings held. Hearings printed: S.Hrg. 112-195.,s206,SSGA,2011-01-16,,,hearings
Sponsor introductory remarks on measure.,s207,,2011-01-26,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s207,SSJU,2011-01-26,REFERRED,,referral
Sponsor introductory remarks on measure.,s208,,2011-01-26,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s208,SSFI,2011-01-26,REFERRED,,referral
Read twice and referred to the Committee on Armed Services.,s209,SSAS,2011-01-26,INTRODUCED,,referral
Read twice and referred to the Committee on Rules and Administration.,s210,SSRA,2011-01-26,INTRODUCED,,referral
Read twice and referred to the Committee on the Budget.,s211,SSBU,2011-01-27,INTRODUCED,,referral
Read twice and referred to the Committee on Armed Services.,s212,SSAS,2011-01-27,INTRODUCED,,referral
Read twice and referred to the Committee on Armed Services.,s213,SSAS,2011-01-27,INTRODUCED,,referral
Read twice and referred to the Committee on Environment and Public Works.,s214,SSEV,2011-01-27,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s215,SSFI,2011-01-27,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s216,,2011-01-27,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s216,SSJU,2011-01-27,REFERRED,,referral
Committee on the Judiciary. Ordered to be reported with an amendment in the nature of a substitute favorably.,s216,SSJU,2011-01-31,REPORTED,,calendar
Committee on the Judiciary. Reported by Senator Leahy with an amendment in the nature of a substitute. Without written report.,s216,SSJU,2011-01-31,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 21.,s216,,2011-01-31,,,calendar
Passed Senate with an amendment by Unanimous Consent.,s216,,2011-01-14,PASS_OVER:SENATE,,vote
Received in the House.,s216,,2011-01-15,,10:28:00,action
Message on Senate action sent to the House.,s216,,2011-01-15,,,action
"Referred to the Committee on Energy and Commerce, and in addition to the Committee on the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",s216,HSIF,2011-01-15,,,referral
Referred to House Energy and Commerce,s216,HSIF,2011-01-15,,,referral
Referred to House Judiciary,s216,HSJU,2011-01-15,,,referral
Referred to the Subcommittee on Health.,s216,,2011-01-18,,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s217,SSHR,2011-01-27,INTRODUCED,,referral
Read twice and referred to the Committee on the Judiciary.,s218,SSJU,2011-01-27,INTRODUCED,,referral
Read twice and referred to the Committee on Rules and Administration.,s219,SSRA,2011-01-27,INTRODUCED,,referral
Committee on Rules and Administration. Hearings held. Hearings printed: S.Hrg. 112-770.,s219,SSRA,2012-01-25,,,hearings
Sponsor introductory remarks on measure.,s220,,2011-01-27,INTRODUCED,,action
